Time,Fuel Tank,Ox Tank,Throttle Cavity,Low Press,Nothing,Ox Manifold,Fuel Manifold,Pneumatics,High Press,CC
1713734912177,565.40117,567.91614,-6.08705,-57.6458,0.32857,459.48971,511.68138,104.49971,2454.57139,358.5824
1713734912183,565.41473,567.91444,-6.04422,-57.67622,0.38909,459.39138,511.68079,104.49972,2452.88,358.74639
1713734912190,565.47176,567.93292,-5.93326,-57.82517,0.44142,459.52169,511.94344,104.50744,2451.6033,358.83148
1713734912193,565.47218,567.9948,-5.95471,-57.72369,0.4471,460.50353,511.90569,104.50356,2450.89466,359.0171
1713734912196,565.46566,568.06491,-5.88441,-57.83861,0.40532,460.84779,511.44788,104.49125,2449.60158,358.89486
1713734912201,565.34836,568.1135,-5.54129,-58.00539,0.54886,461.60379,510.70719,104.51014,2449.4178,358.82875
1713734912207,565.37701,568.13511,-5.77032,-57.86994,0.44893,461.56071,510.27775,104.54493,2448.79034,358.66066
1713734912212,565.3747,568.24874,-5.39968,-58.16732,0.43777,462.1532,509.89737,104.56191,2448.33255,358.65473
1713734912215,565.34479,568.30699,-5.57346,-57.91043,0.54935,462.05886,510.08772,104.56342,2446.56322,358.68569
1713734912234,565.47205,568.33112,-5.50478,-58.01645,0.53378,461.85614,510.10738,104.57375,2445.03897,358.73244
1713734912237,565.50187,568.43052,-5.51549,-58.02291,0.52041,461.5827,510.17812,104.60092,2443.38207,358.56871
1713734912241,565.6116,568.43104,-5.46359,-57.99284,0.55472,461.31391,510.77114,104.61282,2441.12037,358.7323
1713734912246,565.5945,568.48441,-5.45288,-58.11796,0.47863,461.51937,510.11428,104.65265,2439.06048,358.69065
1713734912256,565.56558,568.5479,-5.18155,-58.68783,0.4966,461.08349,510.59345,104.66786,2436.6164,358.69648
1713734912269,565.6396,568.72164,-5.26213,-59.41208,0.49131,460.73064,510.8532,104.68465,2435.15409,358.69936
1713734912274,565.82396,568.83876,-5.56444,-59.19804,0.51608,460.69593,511.32668,104.71417,2433.60409,358.73281
1713734912282,565.96845,568.93461,-5.46504,-59.65273,0.40455,461.02194,510.97372,104.75428,2432.54918,358.82855
1713734912291,566.03734,569.11787,-5.13709,-59.96064,0.33975,461.2184,510.95549,104.75887,2431.39628,358.81175
1713734912294,566.19137,569.19898,-5.40822,-59.9521,0.33526,461.23787,511.09815,104.75907,2429.71274,359.14823
1713734912301,566.28918,569.34022,-5.42864,-59.88286,0.23415,460.94809,511.53344,104.8045,2427.23686,359.11931
1713734912304,566.40158,569.43566,-5.70093,-59.52955,0.23036,460.37045,511.89675,104.83204,2424.92821,359.13136
1713734912307,566.50207,569.53951,-5.78294,-59.35744,0.17365,460.28927,511.22544,104.84481,2424.08135,358.94544
1713734912312,566.51018,569.65376,-5.36708,-59.58268,0.21189,459.82016,510.63796,104.88455,2423.8699,358.72684
1713734912321,566.57328,569.7346,-5.46995,-59.51662,0.15311,459.86873,510.84858,104.90046,2422.18792,358.76812
1713734912325,566.61569,569.77628,-5.51899,-59.42035,0.11946,460.74076,511.02612,104.89859,2419.66575,358.82088
1713734912332,566.70588,569.9106,-5.73587,-59.3562,0.02474,461.24741,510.59088,104.93089,2419.02741,358.7889
1713734912338,566.8403,569.998,-5.62934,-59.69974,-0.01262,461.35627,510.11755,104.94416,2418.12107,358.87539
1713734912346,567.05251,570.04556,-5.23521,-59.89304,0.02195,461.92162,509.53738,104.95468,2415.22269,358.77252
1713734912357,567.11123,570.09199,-5.42335,-59.97133,0.07302,461.94926,509.23028,104.96407,2413.73331,358.84188
1713734912365,567.05251,570.06623,-5.67309,-59.91733,0.11803,462.04097,508.67071,104.97274,2411.83221,358.67506
1713734912372,566.95502,570.05875,-5.58708,-59.79226,0.12339,462.00577,508.73395,104.97366,2409.69446,358.75413
1713734912378,567.01608,570.04542,-5.44403,-59.81929,0.25756,462.27671,508.43377,104.97897,2408.26412,358.82832
1713734912384,567.00589,570.04012,-5.12715,-60.01744,0.10328,461.59068,508.96467,104.99308,2405.42527,358.74659
1713734912389,566.95554,570.04631,-5.35238,-59.85971,0.1692,461.1393,509.60296,105.01249,2402.75552,358.9295
1713734912396,567.07922,570.10154,-5.86564,-59.59411,0.07275,461.81413,509.21764,105.02082,2401.61534,358.94599
1713734912401,567.01242,570.18397,-5.80299,-59.37825,0.10169,461.40165,509.7645,105.03453,2399.19248,359.06746
1713734912408,567.15268,570.24879,-5.76705,-59.42253,-0.07113,460.93218,510.2218,105.04387,2398.21047,359.13948
1713734912412,567.31095,570.27214,-5.78226,-59.76904,-0.04125,460.89985,510.32813,105.06512,2395.57401,359.18981
1713734912416,567.39454,570.37205,-5.90993,-59.65844,0.00109,461.1227,510.52183,105.0851,2393.55944,359.18467
1713734912420,567.46719,570.34903,-5.94249,-59.87571,-0.01346,461.0771,510.56505,105.07696,2391.26136,359.19172
1713734912424,567.54838,570.37469,-5.77152,-59.92817,-0.22804,460.78412,510.94195,105.09506,2389.74132,359.3103
1713734912428,567.60827,570.38946,-5.63985,-60.14528,-0.22878,460.87072,511.26024,105.13663,2387.94669,359.15357
1713734912431,567.63625,570.44972,-5.68309,-60.1968,-0.31525,460.46011,511.70486,105.1531,2386.55943,359.17588
1713734912435,567.71552,570.46674,-5.38782,-60.62197,-0.16012,461.05511,511.17797,105.1515,2385.3622,359.08229
1713734912439,567.66907,570.48847,-5.09476,-60.6721,-0.21788,461.76656,510.46118,105.13623,2383.30134,358.88149
1713734912443,567.58492,570.48869,-4.72647,-60.89985,0.18984,462.69209,509.95217,105.16192,2380.07256,358.81095
1713734912446,567.53857,570.43549,-5.12691,-60.35543,0.23645,461.93159,510.35815,105.17371,2379.69283,358.58652
1713734912449,567.48371,570.43874,-4.71134,-60.47237,0.20367,463.04128,509.93945,105.17645,2378.34693,358.56006
1713734912458,567.58134,570.45317,-4.67846,-60.4383,0.10552,462.87521,510.17496,105.18767,2377.14065,358.73082
1713734912465,567.57525,570.45274,-4.78616,-60.54549,0.06554,462.75305,510.29537,105.19522,2374.75144,358.68514
1713734912470,567.64224,570.4223,-4.85969,-60.33444,0.0289,462.50938,510.61406,105.19744,2373.3427,358.84325
1713734912474,567.73372,570.43138,-4.95769,-60.00403,0.00334,462.38223,510.7946,105.21471,2370.79367,358.85948
1713734912479,567.79693,570.45042,-4.8127,-60.2125,-0.18508,462.99114,510.87165,105.23942,2369.25514,358.72466
1713734912490,567.67302,570.45645,-4.41196,-59.68114,-0.16312,463.85636,510.66124,105.20728,2366.05937,358.83336
1713734912496,567.75062,570.46671,-4.80236,-59.22991,-0.12687,463.18884,511.11697,105.21779,2365.16786,358.68935
1713734912499,567.70649,570.53546,-4.48237,-59.49893,-0.17635,463.31993,510.49891,105.22056,2363.65795,358.4361
1713734912502,567.73937,570.54523,-4.75564,-59.09025,-0.10934,463.8829,510.59479,105.23354,2362.75991,358.42743
1713734912505,567.74871,570.57346,-4.76005,-59.24049,-0.07823,465.37987,510.38192,105.24299,2359.99576,358.49067
1713734912509,567.77196,570.55427,-4.74351,-59.49507,-0.19351,464.9488,510.77593,105.24459,2358.86077,358.30693
1713734912512,567.77845,570.60347,-4.77932,-59.55109,-0.12919,464.96547,510.96725,105.26483,2357.32641,358.53381
1713734912515,567.85804,570.64278,-4.71849,-59.75426,-0.10762,464.88594,511.10546,105.2826,2355.47152,358.46364
1713734912518,567.86614,570.7392,-4.62133,-59.86191,-0.16967,465.15391,511.27796,105.32405,2353.82063,358.17786
1713734912522,567.90901,570.75477,-4.79479,-59.82015,-0.23628,464.94951,511.699,105.34034,2352.40462,358.19687
1713734912525,567.99142,570.75882,-4.92894,-59.97005,-0.21637,464.81081,511.58263,105.36757,2351.1637,358.28087
1713734912528,568.0164,570.8902,-4.78674,-60.23248,-0.15104,463.98654,512.3321,105.374,2348.37077,358.19443
1713734912531,568.03243,570.85629,-5.30044,-59.94154,-0.21879,465.6227,511.7969,105.36818,2347.98036,358.09127
1713734912535,567.99699,570.92829,-4.89164,-60.09651,-0.25019,464.90464,512.39212,105.34839,2346.74085,358.2408
1713734912538,568.10044,570.93367,-5.26275,-60.43788,-0.27289,465.1304,511.9818,105.35222,2346.17808,358.22489
1713734912541,568.00511,570.98872,-5.13392,-60.05821,-0.27318,464.47177,512.56523,105.36068,2344.00375,358.38323
1713734912544,568.02242,571.00704,-5.52519,-59.89166,-0.04519,464.17105,512.95656,105.34792,2341.81646,358.31529
1713734912559,568.02459,570.94423,-5.42768,-59.90409,-0.05995,463.92256,512.8747,105.33891,2339.5542,358.31945
1713734912567,568.03172,570.93089,-5.5409,-59.76389,-0.20068,464.9142,512.39643,105.35871,2338.71181,358.37247
1713734912575,568.11667,570.92072,-5.39147,-60.02137,-0.39843,464.93308,511.79442,105.38295,2337.8837,358.43024
1713734912582,568.05883,570.94819,-5.16357,-60.25154,-0.56196,466.31706,512.73377,105.45723,2335.97797,358.32689
1713734912587,568.06706,570.90194,-5.60846,-60.13974,-0.53414,465.46263,513.25318,105.47336,2333.11067,358.54613
1713734912591,568.05643,570.92091,-6.02604,-60.3448,-0.54484,465.24772,513.14035,105.48585,2330.63353,358.39904
1713734912597,568.05545,570.94448,-5.63571,-60.6779,-0.49437,466.30485,513.06121,105.5053,2327.90339,358.50138
1713734912602,568.11782,570.95154,-5.71202,-60.6825,-0.46048,466.1657,513.02548,105.50721,2326.15398,358.68593
1713734912606,568.1876,571.01623,-5.77316,-60.5403,-0.40388,465.4917,513.01897,105.5139,2324.85262,358.37343
1713734912609,568.24947,571.02745,-5.78897,-60.66181,-0.42536,466.70323,513.14495,105.53132,2322.67069,358.2411
1713734912613,568.40129,571.04885,-5.62825,-60.35904,-0.37005,467.03296,513.04357,105.54336,2321.4423,358.27945
1713734912616,568.29482,571.06009,-5.90642,-60.02036,-0.27632,466.38073,513.91276,105.55419,2318.42214,358.58795
1713734912626,568.28982,570.99176,-6.06427,-59.90033,-0.35488,465.80177,514.3925,105.5509,2315.09516,358.56665
1713734912629,568.2111,571.03362,-5.63784,-60.21956,-0.38978,466.88323,513.40031,105.54537,2314.72553,358.29811
1713734912632,568.17153,571.068,-5.9491,-59.97062,-0.3931,465.81763,513.47985,105.54301,2312.70741,358.39595
1713734912635,568.18485,571.00881,-6.37668,-59.70836,-0.3417,464.79788,513.74716,105.56374,2312.16107,358.38698
1713734912639,568.05437,570.9808,-5.91992,-60.05444,-0.24434,465.78386,513.48808,105.54323,2311.36997,358.17735
1713734912642,568.09244,570.94701,-6.36656,-60.48502,-0.30667,466.70182,513.95065,105.53169,2308.98347,358.25039
1713734912661,567.94367,570.98812,-6.32808,-60.3639,-0.27855,466.31746,513.74888,105.53538,2307.339,358.23497
1713734912670,567.81539,571.00075,-5.86656,-60.6698,-0.20878,466.82668,513.18154,105.52204,2306.05236,357.93679
1713734912673,567.79659,570.92992,-5.64672,-60.72712,0.03559,467.37458,513.10691,105.4801,2303.81968,357.995
1713734912676,567.75505,570.73493,-6.03226,-60.38608,0.21355,466.91827,512.75369,105.48787,2303.15335,357.76507
1713734912687,567.86772,570.78559,-6.39778,-59.94338,0.15569,466.13733,513.08921,105.51578,2300.46589,357.63871
1713734912690,567.89975,570.78767,-6.59198,-59.7469,0.20345,467.12133,513.04951,105.50717,2297.77591,357.75445
1713734912694,567.85306,570.85061,-6.2462,-59.32154,-0.05965,466.11143,513.26466,105.50639,2296.53629,357.77632
1713734912697,567.89401,570.81074,-6.28985,-59.35274,-0.07132,465.83657,513.74642,105.58955,2296.61585,357.96115
1713734912702,568.45143,570.90094,-6.37215,-59.10352,-0.06877,465.53659,513.539,105.5726,2294.98468,358.00693
1713734912711,568.42145,570.8789,-6.30071,-58.99328,-0.01745,466.84358,512.74198,105.57694,2292.38337,358.00608
1713734912719,568.28863,570.85489,-6.42673,-58.80168,-0.399,467.0689,512.70356,105.6708,2292.92014,357.90108
1713734912722,568.35672,570.85511,-6.06237,-59.32543,-0.37572,466.63279,513.21647,105.67826,2290.28479,357.83561
1713734912730,568.32231,570.77426,-6.32526,-59.86711,-0.41815,466.72362,512.57955,105.66857,2289.16668,357.54559
1713734912734,568.28523,570.79672,-5.80106,-59.54781,-0.4781,467.1293,511.9055,105.67899,2285.83161,357.45574
1713734912738,568.10161,570.77091,-5.42889,-59.37226,-0.37375,467.88675,512.35491,105.69204,2284.52214,357.54553
1713734912746,568.12534,570.7466,-5.5061,-59.38793,-0.34398,467.57339,512.35329,105.69289,2283.28435,357.68926
1713734912749,568.06983,570.80435,-5.45857,-59.35323,-0.28943,466.86577,512.7047,105.69047,2280.07633,357.60286
1713734912762,568.58614,571.34077,-6.21013,-59.52919,-0.42857,466.34681,513.4742,105.72324,2277.16523,357.68868
1713734912766,568.60145,571.36273,-6.2231,-59.47284,-0.53524,466.50193,513.01903,105.74812,2276.09522,357.51056
1713734912770,568.58702,571.30911,-6.59626,-59.0267,-0.45619,465.70057,513.59002,105.74704,2273.68646,357.70594
1713734912773,568.55157,571.28871,-6.24505,-59.23549,-0.45581,465.82843,512.74575,105.73475,2272.90992,357.4155
1713734912780,568.53989,571.28553,-5.89495,-59.33214,-0.45575,465.47123,512.74993,105.74234,2271.15853,357.42598
1713734912791,568.57278,571.31008,-5.78963,-59.1607,-0.37577,465.25449,512.94201,105.74739,2269.0977,357.55463
1713734912794,568.58545,571.28413,-5.98192,-58.87952,-0.36307,465.49861,512.90036,105.75163,2267.65602,357.60521
1713734912798,568.51323,571.26068,-6.1135,-58.57825,-0.3524,464.85761,512.75547,105.74513,2265.02974,357.43009
1713734912801,568.45532,571.14217,-6.3279,-58.38101,-0.47037,464.47029,512.69782,105.73902,2263.89697,357.52574
1713734912804,568.4606,571.6852,-6.6571,-58.31429,-0.5786,464.62974,512.08923,105.72923,2262.53224,357.38315
1713734912811,568.27144,571.62183,-6.15026,-58.41367,-0.52476,466.0512,511.48315,105.71444,2260.56448,357.451
1713734912814,568.25571,571.57326,-5.89618,-58.3393,-0.43099,465.89881,510.9583,105.71508,2259.4921,356.99413
1713734912818,568.17052,571.5476,-5.59634,-58.76474,-0.45446,466.08662,510.40557,105.71145,2258.59311,357.04001
1713734912821,568.11396,571.56578,-5.20513,-59.11825,-0.46052,466.23991,509.92927,105.71526,2258.01902,356.93515
1713734912823,568.09424,571.58701,-4.78138,-59.59101,-0.61132,465.30313,510.34929,105.73524,2255.32016,357.0189
1713734912835,568.14497,571.545,-4.70774,-59.71698,-0.60357,464.67814,510.37741,105.75151,2253.16229,356.83091
1713734912841,568.04892,571.50229,-4.8225,-60.1637,-0.41871,465.11765,510.59909,105.83087,2253.39909,356.86573
1713734912849,568.06261,571.4459,-4.94072,-59.91728,-0.4138,466.37202,510.62714,105.84621,2252.04778,356.96022
1713734912855,567.94174,571.37853,-4.6235,-60.00651,-0.43657,466.56411,510.31415,105.85249,2248.7221,357.04978
1713734912863,567.9121,571.32322,-4.83911,-59.67056,-0.4048,465.75524,511.20724,105.85468,2245.27195,357.05621
1713734912872,567.83791,571.29638,-4.75529,-59.8729,-0.40901,466.30133,511.15049,105.87186,2242.72565,357.08136
1713734912880,567.81466,571.21498,-4.52093,-59.98642,-0.66832,466.48921,511.35889,105.87284,2242.47823,357.15623
1713734912890,568.37174,571.75379,-4.70547,-59.77318,-0.60662,467.3072,511.54818,105.88346,2240.57962,357.13581
1713734912893,568.38229,571.71529,-4.93365,-59.60148,-0.36146,467.3172,511.63397,105.87937,2237.25924,357.26369
1713734912901,568.35421,571.71008,-4.72797,-59.59845,-0.39088,467.16318,511.51965,105.90526,2235.36557,357.22971
1713734912905,568.25968,571.67266,-4.47446,-59.75321,-0.46467,467.12988,511.90551,105.95862,2234.09181,357.37931
1713734912912,568.28223,571.62995,-4.93619,-59.34038,-0.53494,465.91193,512.25897,105.92826,2231.26637,357.57815
1713734912926,568.32148,571.60038,-5.15774,-59.17369,-0.51965,465.05387,512.05894,105.94164,2229.49939,357.39534
1713734912929,568.2735,571.60678,-5.20708,-59.41281,-0.4835,465.38934,512.18522,106.03239,2229.85964,357.53176
1713734912934,568.35352,571.6002,-5.32489,-59.44008,-0.44718,465.08803,512.14238,106.01836,2227.66082,357.5168
1713734912938,568.3826,571.51734,-5.26258,-59.53256,-0.38792,464.98552,511.90991,105.9896,2224.94187,357.51372
1713734912946,568.37763,571.49234,-5.57773,-59.09005,-0.26282,464.97197,512.64695,106.04596,2224.27141,357.37659
1713734912957,568.33715,571.47652,-5.91744,-58.7756,-0.34279,464.3918,513.19515,106.05245,2221.82306,357.46913
1713734912965,568.27509,571.45719,-5.61343,-58.94088,-0.4066,463.95148,513.0342,106.07178,2218.6962,357.46959
1713734912974,568.76928,571.41814,-5.35181,-59.37558,-0.47989,463.68831,513.13081,106.07111,2216.303,357.49602
1713734912982,568.77542,571.29948,-5.19285,-59.64795,-0.42199,463.48788,513.1836,106.05781,2212.93482,357.35043
1713734912984,568.78982,571.28755,-5.12744,-59.74306,-0.36923,464.39517,513.24959,106.07216,2210.3725,357.08155
1713734912992,568.73996,571.71896,-5.53879,-60.09682,-0.65502,465.67371,513.21841,106.10193,2206.37155,356.97294
1713734913002,568.69194,571.65426,-5.47622,-60.06157,-0.64393,464.93725,513.45266,106.1043,2203.45527,356.96685
1713734913008,568.64498,571.5467,-5.73297,-59.72368,-0.56643,463.88817,513.5835,106.09932,2201.15946,356.90691
1713734913012,568.66268,571.50311,-6.03402,-59.63254,-0.46188,464.94323,513.87883,106.1559,2199.36798,357.0813
1713734913016,569.09119,571.38573,-5.87872,-59.79369,-0.34576,463.97803,514.3612,106.14709,2195.98313,357.03839
1713734913020,569.04208,571.34884,-5.98897,-59.67407,-0.29276,463.56518,514.00268,106.12782,2194.2765,357.0333
1713734913024,568.97489,571.2467,-5.89356,-59.58306,-0.24071,463.37305,513.91558,106.13425,2192.73968,357.15862
1713734913027,568.9378,571.26887,-5.97799,-59.37323,-0.21432,464.17831,513.8335,106.13597,2191.36372,357.10965
1713734913031,568.94473,571.2307,-6.00425,-59.53539,-0.28799,463.88745,513.54835,106.13161,2188.90543,357.06879
1713734913035,569.05257,571.28189,-6.14323,-59.17382,-0.32594,463.80681,514.30451,106.21456,2187.74743,357.50432
1713734913038,569.67779,571.29238,-6.32117,-59.30808,-0.21915,463.40817,514.54482,106.18838,2185.24009,357.71468
1713734913042,569.70635,571.28023,-6.54231,-59.03594,-0.32568,463.93355,514.73083,106.20961,2184.19875,357.84443
1713734913045,569.63418,571.30434,-6.25949,-58.92824,-0.53974,463.93174,514.36263,106.24008,2182.84707,357.76296
1713734913049,569.63357,571.29854,-6.57016,-59.15121,-0.4747,462.94599,514.41445,106.2305,2180.30709,357.65643
1713734913053,569.68805,571.39551,-6.68362,-59.45597,-0.48131,462.80665,514.13714,106.22953,2178.94418,357.58239
1713734913074,569.70617,571.43608,-6.65134,-59.8604,-0.65474,463.13515,514.62685,106.22265,2176.90644,357.72394
1713734913083,569.69473,571.54859,-6.75876,-59.67132,-0.5976,464.67716,514.60762,106.23379,2174.86957,357.69898
1713734913086,569.67724,571.58174,-6.94006,-59.1584,-0.69222,463.95826,515.36359,106.25335,2172.19881,357.72634
1713734913093,569.74631,571.59457,-7.3279,-58.70136,-0.72996,463.27229,516.11629,106.35701,2169.70162,357.53298
